46917,52945
45086,50113
45817,52191
45157,51732
44260,51107
44593,51314
44439,49986
45867,50387
45084,49677
43446,48038
41212,46171
39142,44189
37428,42543
35127,40304
34428,39877
34872,41770
35471,44151
36071,45036
36861,44845
38914,45168
41260,45747
45349,49260
47684,51848
47638,52403
47599,52714
45606,50209
46784,52251
46803,51886
46560,51153
46900,51158
46813,49977
47718,50099
46640,49192
44790,47437
42310,45475
40066,43728
37971,42320
35370,40116
34606,39493
34920,41306
35573,43567
36150,44395
36480,43823
37372,43372
38810,44546
42343,49196
45132,52342
46194,52769
46300,52917
43964,50341
45029,53188
44629,53450
44188,53065
44737,53546
44891,52844
45803,52485
44567,50452
42736,48424
40532,46269
38713,44076
36837,42396
34655,40003
33978,39305
34450,41209
34953,43454
35120,44052
35447,43526
36263,43778
37641,45198
41558,49370
44883,52287
46163,52999
46687,53523
45074,50768
46357,52576
46120,52283
45536,51216
45357,51165
44356,49566
44737,49081
43541,48357
41579,46560
39357,44711
37758,42907
36250,41503
34099,39318
33150,38456
33377,39819
33776,42014
33730,42300
33081,40517
33014,38435
33832,39084
36180,41382
37545,43597
39050,44302
40679,43815
40253,42966
40346,43427
39478,42482
38785,41749
38933,42134
39265,42851
40631,44432
40269,43993
38703,42453
36688,40391
35170,38291
33905,37036
31975,35293
31305,34706
31741,36319
32301,38584
32357,39197
31624,37710
30723,35852
31000,36285
33156,37801
35059,39306
35676,39521
35910,39764
35906,39701
35971,39218
35769,38888
35599,38555
36378,39126
38403,40930
40291,42998
39785,43115
38491,41757
36699,39967
34536,37705
33169,36540
31281,34850
30688,34377
31319,36226
32222,38507
32851,39525
32841,39343
34167,39767
36155,42090
40167,47452
43909,50728
45564,52055
46530,53429
45141,51426
46400,53679
46314,53695
45744,53181
45602,52861
44377,50546
44732,50322
43629,49175
41556,47004
39296,44983
37813,42941
36153,41559
33974,39484
33089,38422
33490,39980
34144,42059
34405,42626
34371,42099
35433,42092
37831,44360
42239,50116
45521,53608
46241,54763
46484,54968
44646,51997
46770,54759
47274,54791
46584,54016
47074,54114
46404,52979
46573,52286
45116,50239
42960,47986
40727,45875
38944,43908
37140,42529
34963,40169
33968,39156
34182,40384
34765,42421
34826,42892
35006,42155
36484,42188
38944,44190
42718,49773
45714,53297
47536,53481
47843,53057
46581,50022
48948,52258
47464,52194
46264,51270
46427,50721
45671,49165
46253,49532
44873,48149
42717,46019
40097,44027
38038,42213
36241,40679
33962,38268
32899,37655
33173,39015
33842,41398
34156,42238
34240,41639
35229,41590
37069,42484
40765,46919
42857,49993
43500,50926
43418,51373
41106,48867
42913,51073
42879,50875
42190,49886
42469,49826
41719,48160
42332,47868
41836,47072
40169,45185
38107,43453
36714,41453
35094,40103
33021,37942
32140,36917
32406,38131
33197,40330
33349,40773
32723,39547
32587,38025
33624,39141
36470,42940
38876,45835
39144,46667
39791,46810
39464,45042
39962,45559
40288,45288
40423,44588
41206,44596
42392,44973
43240,45441
42650,44950
41258,43602
39215,41764
36946,39372
35353,37872
33095,35644
32189,34943
32371,36452
32916,38720
33139,39250
32807,38076
32267,36781
32748,36541
35068,37906
37377,39093
38290,39737
38398,40127
37681,39080
36772,39006
35508,37723
34792,37205
35307,38188
36435,39098
38610,40542
39198,41025
38276,39898
36436,38017
34409,35935
33028,34838
30903,32775
30063,32297
30331,33899
30859,36447
31004,37007
30801,35663
30628,33631
31611,33603
33413,35002
34787,36286
35191,36479
36581,36756
36036,36605
36083,35942
36276,35862
36484,35764
37525,36764
39324,38341
40711,40144
40332,40778
38903,39710
36794,37852
34377,35671
32634,34414
30497,32661
29821,32190
30243,34141
31078,36811
31621,37820
32110,37807
32896,37515
33951,37067
36644,38211
38831,39598
39553,40253
40317,40654
39353,39815
38845,39968
38171,39208
37654,38863
38473,39459
39168,40397
40328,41748
40210,42198
38757,40709
36872,39201
34630,36814
32978,35431
30762,33303
30128,33190
30560,34918
31193,37352
31541,37965
31233,37154
30678,35580
30934,34767
32779,35430
34946,36439
35814,36559
36273,37071
35822,36481
34599,35874
33675,35172
33221,34871
33749,35803
34880,37371
36748,38592
37316,39391
36228,38485
34775,36872
33033,35258
31678,33950
29676,32430
29103,32119
29570,34213
30269,36580
30555,37246
30170,36201
29900,34774
30580,33600
32341,34151
34070,35239
35090,36028
35429,36346
35149,36311
34577,35877
33844,35239
33648,35274
34091,36030
35013,36839
36469,38370
36907,39486
35714,38264
34018,36621
32244,34786
31009,33635
29183,31822
28572,31422
29048,33280
29813,35697
29981,36419
29281,34953
28903,33224
29593,32676
31902,33754
34366,35552
35774,36514
36465,37540
36518,37764
35999,37386
35462,36804
34954,36554
35319,36722
35886,37875
37053,39376
37310,40264
35901,38974
34171,37191
32192,35168
30779,33984
29034,32267
28384,31704
29008,33577
29805,35892
30133,36651
29756,35834
30314,35199
32297,36106
36170,39774
39674,42314
41053,43342
41528,43594
40920,41954
41544,43438
41032,43504
40131,43173
39826,43508
39388,43159
40113,43190
39644,43063
37646,41048
35592,38973
33960,37286
32444,36235
30547,34061
29669,33456
29951,35030
30687,37199
30818,37967
30584,36760
30579,35610
31882,36350
34940,39304
36928,41572
38475,43206
38865,44284
38626,43481
38910,43647
38161,43427
37748,43155
37918,43227
37883,42624
38891,43108
38606,42932
36932,41256
35029,39199
33589,37157
32208,35967
30395,34091
29541,33164
29922,34790
30578,36883
30668,37522
29840,36178
29189,34290
29927,33765
32359,34957
34367,36759
35531,37834
36088,38672
36268,38684
35177,38223
34855,37710
34130,37755
34733,38169
36407,39710
38110,41081
38129,41706
36877,40609
35062,38718
33162,36758
31782,35584
30133,33814
29528,33286
29968,35060
30910,37420
31496,38542
32357,39045
34169,39673
36561,41894
41003,46813
44033,50266
44972,50707
45205,50962
43682,48630
44977,51018
45075,51169
44841,50662
45380,50857
44831,49399
44881,49459
43931,48629
42207,46743
40003,44942
38069,43114
36078,41514
33670,39392
32854,38576
33319,40210
34052,42686
34472,43670
34691,43236
35471,42688
36973,43240
40654,47275
44164,50567
45499,51152
45749,51487
44041,48761
45202,51366
44555,51352
43841,50978
44009,51060
42810,49402
43146,49503
42850,48556
41107,46710
39037,44947
37389,43255
35655,41808
33315,39563
32445,38691
32845,40085
33645,42353
34059,43360
33899,42840
34552,42643
36459,44569
41043,49475
44099,52332
45364,52037
46494,51642
44074,48791
44389,52043
44064,52810
43647,52084
44299,52058
43606,50361
43748,50084
43133,49380
41267,47599
39007,45694
37228,44294
35466,42753
33243,40326
32351,39571
32691,40614
33344,42788
33583,43777
33503,42658
34571,42438
37332,44681
42240,49880
45776,53296
46776,53599
47178,53719
45621,50744
47096,53320
46396,53691
45480,53053
45730,53009
45302,51818
45177,51187
43945,49199
41885,47292
39647,45545
37940,44021
36284,42648
34120,40405
33146,39389
33423,40743
34114,42843
34339,43469
34521,42422
35983,42298
38551,44848
43042,50312
46254,53750
47028,54181
47135,54237
45424,51063
46978,53588
46617,53851
45934,53411
46126,53334
45512,51918
45276,51284
43935,49434
41965,47378
39704,45738
38149,44055
36593,42651
34567,40358
33686,39184
33918,40333
34375,42360
34239,42511
33861,40783
33935,39078
35430,39541
38066,42347
40266,44043
40697,44137
40359,44128
40003,43024
40779,43429
40185,42842
39355,42279
39467,42541
39856,43018
41204,43456
41324,43674
39477,42320
37271,40494
35731,38332
34307,37373
32190,35430
31211,34710
31350,36058
32019,38567
32112,39262
31457,38120
30861,35883
31508,34821
33433,35709
34846,37021
35492,37729
35956,38156
36325,37734
36017,37858
35244,37210
35517,37491
36247,38190
37891,40092
39617,42217
39674,42784
38361,41591
36521,39648
34532,37824
33059,36627
31196,34628
30438,33980
30936,36010
31941,38655
32481,39940
33334,39870
35057,39826
38206,41841
42581,46929
45892,49740
46642,50130
46455,50538
44471,47633
46056,50266
46098,50806
45763,50277
45795,50060
45221,48946
45452,49125
44707,48204
42716,46533
40447,44906
38508,43078
36644,41704
34233,39318
33269,38357
33581,39687
34387,42364
34790,43408
35060,43083
36345,42621
38660,43986
42641,48865
45474,52068
45599,52030
46003,52108
44204,49426
45920,52153
45669,51724
45253,50852
45261,50898
44911,49617
45254,49734
44603,48835
42697,47138
40286,45366
38415,43521
36465,41871
34095,39751
33170,38493
33515,40328
34283,42732
34546,43651
34532,43106
35387,42820
37504,43721
41874,48278
45497,52021
46822,53190
47302,53836
45675,51085
46779,53505
46438,53428
45501,52743
45458,52877
44399,51010
43988,49898
43814,48958
41870,47078
39592,45119
37813,43104
36037,41703
33769,39391
32803,38283
33198,39658
33913,42196
34091,43128
34103,42577
35142,42121
37402,43270
42077,48381
45998,52427
47601,53306
48284,53585
46796,50812
48377,53641
47699,54002
46125,52589
45630,52254
44709,50227
44813,49971
44079,48975
42048,47028
39711,45018
37974,43079
36270,41625
33919,39419
32880,38160
33185,39528
33882,41757
34155,42452
33880,41860
34856,41545
37440,42933
42289,47816
45772,51114
47320,51355
47386,51572
46209,48864
47689,51371
48319,52119
47550,51626
46659,50871
44962,48870
44905,48685
44113,47732
42013,46100
39640,44196
38118,42868
36355,41454
34036,38900
32872,37753
32964,39063
33580,41074
33491,41476
32854,40069
32550,38420
33778,38987
36444,41765
38814,43326
39718,43321
39865,43813
39510,42302
39971,42687
39236,43006
38296,42556
38178,42690
38616,43020
39878,43725
39782,43479
38151,41964
36190,40013
34997,37987
33536,36704
31669,35027
30799,33943
31062,35455
31747,37734
31808,38503
31256,37264
31022,35459
32039,35143
33563,36629
35535,38447
36892,39715
38651,40446
38465,40842
37570,40428
36866,40049
36866,39826
37157,40890
38111,42239
39358,42873
39690,43039
38226,41675
36255,39870
34391,37865
32959,36484
31106,34667
30183,33988
30629,35298
31509,37644
32069,38881
32329,38508
34038,39047
37101,41788
41543,47599
44674,52087
46166,53583
47391,54173
45446,51556
46907,54147
46619,54460
45823,53722
45602,52967
44634,51108
44233,50627
43590,49602
41633,47371
39350,45413
37756,43466
36012,41983
33736,39494
32763,38201
33067,39579
33901,41664
34123,42768
34213,42119
35150,42425
37548,43758
42311,49247
46486,53887
47963,55482
48702,56503
47210,53937
48783,56876
48542,57038
47710,56225
47602,56084
46223,53943
45353,52137
44753,50784
42601,48599
40057,46343
38280,44158
36489,42525
34036,40054
32909,38711
33064,39651
33770,41824
33910,42780
33901,41974
35093,42023
37996,44508
43065,50815
47101,55281
48937,56928
49917,57692
48268,55233
50080,57759
49800,57873
48607,57051
48129,56409
46383,53819
45395,52169
44712,50880
42631,48722
40225,46550
38433,44356
36474,42576
34098,40229
32955,38580
33129,39402
33855,41714
33952,42485
33750,41907
34961,41626
37864,43960
42822,50213
46982,54714
48529,55775
48834,55955
47075,53966
49074,56213
49653,56018
48682,55157
48307,54879
46138,53232
46015,52186
45197,50293
43009,48150
40726,46197
38891,44186
37092,42796
34698,40376
33522,38950
33735,39847
34483,41992
34670,42958
34922,42466
36540,41998
39536,43986
44430,49672
47830,53889
48182,54903
48310,56085
46342,53965
48359,56112
49059,55920
48579,55196
48335,54758
46497,52331
45627,50397
45027,49093
42821,46974
40324,44945
38606,43190
36611,41638
34076,39062
32828,37630
32757,38322
33326,40505
33334,40995
32749,39909
32433,38443
33741,38292
36954,41213
40234,44207
41805,45697
42891,46540
42374,45486
41945,45889
41109,45136
40615,44635
40508,44793
40598,44584
40672,44365
40979,44468
39236,42818
37055,40684
35499,38604
33958,37131
31788,35156
30634,34003
30851,34926
31532,37093
31516,37754
31041,36736
30538,35405
31990,35055
35053,36600
37914,39330
39650,41226
40662,42363
41289,42837
41021,42989
40606,42495
40702,42756
40989,43860
41452,44814
41798,44750
42020,44471
40309,42959
37953,40588
35729,38242
34028,36793
31843,34685
30724,33573
30919,34771
31681,37196
32058,38723
32447,38644
33900,39461
37159,42647
42985,49499
47960,54180
49862,55537
50686,55918
49265,53388
51039,56104
50790,56478
49678,55516
48555,54875
46684,52686
45904,51727
44746,49909
42497,47584
40068,45497
38384,43865
36574,42232
34260,39693
33046,38327
33146,39260
33948,41296
34425,42365
34842,42169
36357,42047
38955,44384
43130,50178
45945,53844
45917,54703
46572,55947
44647,53538
46260,56499
46705,56543
46271,55254
46173,54811
45218,52781
44947,51077
44195,49727
42179,47407
39780,45176
38088,43375
36229,41699
33977,39286
32761,37805
32960,38890
33668,41302
33937,42514
33796,42039
34989,41266
37636,42589
42478,48073
46392,52796
47986,54115
48674,53853
47491,50303
48903,53693
47863,54448
46865,53342
45998,52885
44710,51055
44712,50445
44402,49682
42440,47874
39947,45887
38207,44071
36353,42623
33891,39996
32753,38634
32843,39547
33644,41937
33865,43173
33965,42940
35094,42694
38160,44491
43395,50485
47998,55457
49951,57262
50746,58360
49347,55807
51135,58524
50833,58796
50046,57769
49469,57636
47655,54995
46405,52842
45501,51233
43279,49222
40701,46993
38695,45229
36769,43583
34371,40820
33068,39205
33265,40082
33979,42073
34264,42938
34248,42683
35702,43092
38928,45237
44731,51422
48580,56248
50012,58167
50857,59112
49340,56864
50459,59754
49369,60093
48189,58985
47014,57978
45052,54720
44428,52441
43807,50912
41692,48602
39194,46155
37801,44259
35961,42562
33627,40050
32460,38042
32459,38883
33136,40827
32968,41211
32108,39746
31899,38496
33317,38777
36528,41940
39445,44378
40856,45668
41519,46612
41079,45922
41121,46293
40413,45948
39598,45571
39284,45670
39134,45345
39120,44918
39513,44947
37977,43269
36076,41062
34783,39067
33361,37834
31439,35782
30444,34441
30631,35441
31420,37447
31673,38271
31363,37187
30752,35026
31084,35223
34154,37315
36643,39280
37962,40683
38911,41871
39142,41902
38468,41316
37964,41119
37758,40990
37809,41730
38795,43049
39779,44179
39950,43831
38483,42306
36624,40708
34651,38815
33167,37781
31297,35558
30276,34410
30501,35824
31424,38179
32173,39632
33043,40062
34934,40714
38309,43577
42884,48972
45991,52566
46682,53035
46749,52947
44874,49789
46261,52464
46136,53443
45800,53180
46234,53070
45719,51346
45354,50563
44418,48979
42468,47031
40178,45455
38399,43968
36671,42620
34337,40259
33267,38943
33478,39942
34341,41949
34606,42646
34697,42378
36019,42773
38747,44718
43023,49919
45852,53795
45750,54515
45935,54826
43974,51518
45342,54121
46000,54370
45740,53526
46164,52792
45381,50949
45048,49921
44142,48788
42419,47143
39939,45117
38280,43334
36467,42005
34186,39518
33174,38319
33385,39344
34221,41690
34582,42607
34974,42480
36379,42381
38807,43935
42915,48977
45593,53085
45561,54134
45757,54661
43674,51901
45015,54545
45386,54709
45238,54028
45554,53908
44733,51753
44486,50294
43880,49246
42158,47244
39832,45461
38113,43598
36326,42142
34022,39520
33002,38223
33148,39273
33960,41495
34439,42506
34770,41906
36069,42001
38735,43893
42819,49662
45536,54425
45848,56295
46298,57326
44676,54794
46871,57774
47310,57632
46778,56807
46510,56447
45450,53725
44774,51892
44359,50557
42396,48486
40018,46486
38311,44836
36507,43093
34160,40272
33050,38889
33250,39933
33994,42039
34316,43155
34345,42567
35505,42705
38255,45235
42522,51326
46007,56215
46826,58107
47763,59170
46217,56454
47646,59215
48099,59415
47198,58157
47140,56538
45539,53283
44865,52066
44164,50986
42152,48857
39685,46709
38171,44961
36465,43432
34172,40783
32992,39025
33190,39641
33700,41499
33716,41835
32970,40519
32604,39143
33830,39839
36685,42411
39027,44519
40415,45588
41150,45829
40450,44848
40940,45105
39617,44678
38968,44079
39073,44107
39532,44466
40214,45248
40244,44940
38671,43375
36680,41112
35337,39177
33990,37810
32058,35901
30975,34601
31282,35453
31901,37569
31960,38363
31296,37368
31052,35768
32167,36202
34644,38110
37320,40249
38443,41547
39242,42525
39198,42485
38983,42180
37545,41824
36837,41423
37939,41952
39138,42970
39471,43295
40011,43562
38609,42322
36473,40401
34561,38027
33094,36803
31140,34771
30142,33372
30544,34648
31547,37193
31857,38759
31841,38818
33022,39046
35922,41373
40880,47411
44971,52213
47152,53617
48300,54229
46761,51650
48331,54462
48090,54629
46988,53910
46526,53582
45147,51673
44752,51066
43984,49769
41848,47792
39592,46053
37915,44492
36004,42993
33749,40708
32627,39273
32909,40002
33788,42149
34114,43347
34370,43131
35320,43192
37309,45419
41746,51054
45307,54839
45593,55040
45849,55113
44129,51794
45552,54424
46306,55040
45150,54368
45324,53981
44713,52285
44282,51462
43517,49630
41644,47759
39444,45935
37706,44373
35993,42968
33734,40292
32617,39108
32838,40178
33596,42461
34046,43375
34125,43350
35270,43641
37783,46130
42118,51219
45553,54798
46060,55208
45937,55170
44239,52416
46305,54929
45515,55636
45225,55074
44929,54526
44073,52521
44113,51608
43757,50536
41845,48634
39563,47009
37988,45337
36185,43776
33782,41169
32734,39855
32975,40521
33724,42688
33891,43849
33873,43174
35386,42953
38309,45192
42123,51213
44945,55534
45470,56876
46283,58128
44509,55441
47048,58433
47082,59012
46331,57843
45952,56928
45313,54883
45456,53682
44952,52312
42883,50202
40371,48081
38714,46088
36913,44521
34569,41733
33360,40193
33476,40691
34127,42578
34418,43638
34034,43030
35177,43153
37961,45747
42722,51955
46443,56674
47070,59075
47999,60694
46764,58584
48267,61617
48997,61881
49791,61215
50111,59782
48036,56307
46446,54245
46027,53059
43750,50822
41195,48599
39498,46796
37615,44834
34966,42101
33346,40306
33227,40569
33631,42124
33535,42570
32633,41257
32332,39911
34098,40786
37054,44116
40098,47370
41667,48470
42214,49215
42183,48337
42011,48709
42073,48708
41405,48444
41700,48452
42179,48173
42426,47780
42099,47199
40447,45658
38200,43393
36654,41121
35010,39653
32761,37134
31448,35549
31407,36239
31976,38028
31864,38914
31269,37886
31288,36584
33159,37514
36149,40218
39638,43344
41938,44927
43017,46781
43529,47478
43612,47688
43551,47774
42959,46937
42493,46748
42994,46682
43072,47135
43378,47498
41884,46039
39654,43928
37403,41527
35457,40012
33083,37614
31853,36121
31799,36891
32548,38746
33025,40068
33242,40075
34997,40979
38926,44960
45723,53081
51123,59606
53837,61732
55460,62993
54902,60528
56989,64026
56831,64446
55384,63900
54317,63003
52124,59490
50635,57786
49741,56063
47290,53494
44267,50922
42140,48676
39726,46602
36865,43538
35244,41594
34992,41921
35487,43551
35505,44273
35812,43745
37532,44740
41332,48544
47493,56098
52451,61436
54546,62403
55801,62393
53666,59157
56134,61718
55946,61601
53789,60554
53142,60129
51394,57752
50539,56253
49425,54379
46930,52064
43895,49934
41839,48105
39706,46300
36880,43713
35352,41978
35240,42246
35749,43915
35861,44802
36110,44693
37555,45312
41051,48410
46654,55409
50838,60360
52145,61773
53266,63642
52166,61264
53823,64923
54232,65299
53455,64635
52868,64331
50776,61162
49559,59042
48323,56896
45928,54525
43200,52323
41196,50146
39000,47722
36374,44706
34801,42802
34609,42914
35256,44396
35501,44916
35900,44906
37723,46007
41237,50018
46618,58720
50912,65613
51585,67785
52483,69436
50675,67273
52577,70947
52957,71516
52296,70627
51839,69574
50242,65919
49204,63307
48097,60618
45768,57826
43037,54983
40967,52455
38708,49864
36298,46285
34779,44075
34630,43953
35213,45352
35590,45768
36067,45821
38083,47288
42172,51681
48582,60492
54186,67474
55924,70129
57750,70920
57734,68656
60253,71977
60401,72327
59609,71502
58542,70593
55905,66328
53832,63003
52520,60431
49772,57565
46711,54795
44487,52422
41799,49884
38802,46189
36826,43566
36200,43104
36392,44193
36059,44379
35807,43171
36796,42892
40034,45551
45348,50951
50683,55562
53898,58409
55794,59254
56379,58066
56918,57654
56634,56632
56150,54699
55874,53257
54327,51642
52679,51509
51977,51132
49508,49336
46506,46891
44011,44403
41181,42601
37792,39781
35680,37793
34994,37968
35008,39530
34617,39927
34289,39079
34904,38537
37816,40003
42425,42531
47606,45666
50460,47534
52651,49095
53831,50398
52847,50812
52166,51167
50854,51533
50434,52352
51053,53597
51217,53353
50943,52531
48722,50866
45581,48204
42506,45348
39805,43379
36781,40295
34685,38204
34164,38703
34538,40434
34872,41441
35660,42103
39117,44272
45365,50353
53977,60723
60817,68109
63620,70495
65077,72372
64419,70600
66888,74188
66787,73716
65729,71887
64341,70286
61187,66655
58979,64493
57103,61856
53585,58804
49946,55944
46997,53048
43858,50472
40129,46713
37881,44298
37053,44015
37221,45066
37323,45641
37901,45779
40869,47989
46530,53476
54776,63708
61574,70964
64109,73681
65921,75213
65250,73227
67602,76899
67818,77083
67110,76255
66457,75729
63372,72018
60447,68287
58451,64805
55107,61457
51527,58272
48478,55094
45111,52293
41413,48249
38934,45410
38055,44828
38133,45644
38126,46225
38735,46604
41723,49236
47668,54615
56385,64394
63044,71537
65837,74137
67394,75854
66732,73987
68959,77477
68966,77628
68099,76705
66801,76015
63654,72308
61149,68811
59598,65173
56285,61837
52522,58448
49309,55341
45823,52061
41707,47941
39300,45091
38455,44648
38341,45490
38362,45741
39023,45995
42281,48751
48623,54137
57538,64360
64531,72015
67245,74871
69067,77004
68239,75399
70436,79020
70721,79438
69917,78842
69125,78174
66213,74288
63214,70658
61178,67151
57615,63750
53742,60158
50418,56438
46870,52832
43026,48625
40438,45702
39433,45079
39402,45705
39383,45903
40259,46198
43561,48960
49998,54752
58547,64551
65313,72560
68484,75868
70115,78191
69371,76880
71139,80435
71269,81071
69876,80356
68685,79474
64725,75263
61753,71259
59716,67160
56536,63427
52880,59686
50215,56428
46941,52925
43047,48708
40523,45616
39353,44897
39194,45176
38864,45027
38808,44528
40378,45145
44486,47875
50672,53933
56458,59314
59236,62377
61075,64083
61449,64217
61631,64924
60973,64604
59731,63626
58548,63176
56769,61771
55266,60410
54496,59183
51851,56534
48836,53747
46401,50967
43736,48424
40412,44608
37983,41992
36962,41787
36891,42576
36639,42721
36615,42497
37347,42005
40652,43503
45595,46487
50581,49645
53184,51157
55970,52309
56604,52410
54243,52469
52060,52062
50878,51667
50682,51668
51128,52513
51634,53265
51216,52767
49005,51124
46269,48826
43569,46226
41185,44338
38237,41565
36402,39468
35841,39622
36195,41084
36525,41971
37207,43054
39973,45254
45242,50746
52163,59744
56881,65542
58651,66253
59911,66359
58344,63094
59875,65270
60378,66009
59609,65330
58976,64397
56664,61483
55524,60117
54304,58267
51279,55754
48318,53478
45904,51330
43069,49345
39947,46004
37934,43913
37325,43710
37564,44895
37741,45549
38047,46126
40335,47654
45881,52057
53967,59961
59944,65100
62229,66062
63632,67012
61283,64591
61087,68404
59543,69078
58446,68359
57581,67678
55262,64256
54141,62170
52946,60006
50378,57337
47514,54659
45403,52187
42848,49916
39708,46488
37693,43960
37044,43892
37311,45039
37595,45537
38194,45891
40217,47345
45064,52272
52470,61692
57621,68284
58681,70084
60656,71847
59580,70121
60549,74045
60298,74911
59623,73983
59216,72580
56597,68475
54542,65358
52850,62479
49915,59329
46834,56558
44499,53611
41987,50806
39035,46917
37042,44182
36579,44104
36876,45002
