1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.018066406,0.001319261,0,0,0,0.004926783,0.002636204,0.001193724,0
0.189941406,0.019788918,0.035956284,0.06718903,0.03031339,0.057342275,0.057996485,0.068383356,0.070038911
0.449707031,0.042875989,0.201748634,0.298139079,0.2202849,0.137949911,0.235500879,0.24334925,0.272373541
0.657714844,0.083773087,0.380546448,0.556709109,0.475213675,0.231421924,0.474516696,0.441166439,0.498054475
0.792480469,0.11939314,0.538142077,0.75553379,0.726495726,0.289448474,0.617750439,0.615961801,0.649805447
0.844238281,0.149736148,0.648087432,0.87424094,0.903133903,0.293690981,0.688927944,0.737210095,0.813229572
0.85546875,0.176121372,0.693224044,0.941429971,0.941310541,0.295333242,0.747803163,0.790927694,0.887159533
0.825683594,0.159630607,0.706557377,0.95553379,0.910997151,0.259203503,0.728471002,0.818212824,0.902723735
0.7578125,0.165567282,0.722513661,0.911263467,0.883874644,0.222800055,0.679261863,0.791098226,0.879377432
0.629394531,0.103562005,0.653442623,0.810577865,0.864045584,0.170658273,0.503514938,0.6829809,0.789883268
0.424316406,0.069261214,0.483278689,0.629774731,0.704273504,0.114137129,0.289103691,0.512960437,0.60311284
0.208496094,0.036939314,0.245901639,0.392164545,0.459373219,0.050225811,0.160808436,0.315825375,0.365758755
0.032226563,0.01121372,0.055846995,0.141429971,0.187008547,0.006295333,0.051845343,0.11425648,0.128404669
0,0,0,0.006072478,0.018917379,0,0.001757469,0.004263302,0.003891051
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.018554688,0.002638522,0.000218579,0.000391773,0,0.004379362,0.003514938,0.001534789,0
0.182617188,0.071899736,0.111803279,0.075024486,0.033960114,0.060353086,0.056239016,0.079979536,0.081712062
0.429199219,0.205804749,0.374535519,0.315768854,0.227578348,0.188038867,0.184534271,0.291609823,0.307392996
0.629882813,0.34762533,0.627759563,0.575318315,0.473048433,0.325988778,0.340070299,0.508867667,0.564202335
0.765136719,0.44525066,0.799234973,0.774926543,0.712478632,0.429451211,0.531634446,0.690995907,0.770428016
0.828613281,0.566622691,0.895519126,0.893633692,0.863247863,0.506911181,0.738137083,0.821282401,0.894941634
0.849121094,0.647757256,0.940546448,0.951811949,0.924786325,0.546736007,0.858523726,0.885231924,0.93385214
0.820800781,0.677440633,0.922295082,0.961410382,0.896296296,0.55385247,0.833919156,0.887789905,0.937743191
0.752929688,0.631266491,0.85989071,0.911459354,0.859259259,0.513206514,0.806678383,0.832537517,0.902723735
0.622558594,0.534300792,0.731912568,0.774926543,0.68034188,0.434104284,0.705623902,0.704979536,0.785992218
0.413574219,0.430738786,0.531038251,0.512634672,0.408888889,0.317093198,0.528119508,0.499829468,0.548638132
0.201171875,0.215039578,0.280765027,0.223506366,0.271680912,0.167373751,0.289982425,0.274386085,0.280155642
0.031738281,0.042216359,0.043934426,0.073065622,0.114529915,0.019022855,0.074692443,0.076739427,0.062256809
0.00390625,0,0,0.003721841,0.008433048,0,0.002636204,0.002216917,0.003891051
0.001464844,0,0,0,0.00011396,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.014648438,0.003298153,0.00010929,0,0,0.008211304,0.003514938,0.002046385,0
0.106933594,0.051451187,0.068415301,0.071498531,0.027350427,0.077323115,0.057996485,0.084583902,0.073929961
0.224121094,0.158311346,0.306885246,0.301860921,0.188490028,0.208840838,0.20913884,0.277114598,0.280155642
0.311523438,0.320580475,0.571584699,0.535553379,0.389059829,0.385110168,0.471001757,0.49914734,0.544747082
0.389648438,0.444591029,0.76568306,0.721057786,0.595213675,0.506637471,0.656414763,0.686903138,0.766536965
0.419433594,0.666226913,0.858688525,0.853281097,0.751908832,0.563979745,0.758347979,0.81377899,0.887159533
0.459960938,0.862796834,0.904043716,0.919490695,0.795327635,0.575612426,0.835676626,0.878069577,0.929961089
0.442871094,0.920844327,0.893224044,0.929872674,0.803304843,0.594087861,0.842706503,0.877557981,0.929961089
0.427734375,0.85883905,0.837486339,0.874045054,0.794415954,0.598467223,0.777680141,0.826909959,0.894941634
0.440429688,0.710422164,0.682185792,0.774338883,0.716695157,0.530313398,0.626537786,0.684515689,0.758754864
0.305664063,0.496042216,0.484371585,0.594711068,0.567749288,0.358286575,0.410369069,0.49505457,0.548638132
0.157714844,0.23944591,0.250491803,0.363565132,0.398176638,0.166552621,0.171353251,0.287858117,0.284046693
0.024902344,0.049472296,0.047868852,0.129480901,0.175270655,0.021896811,0.049209139,0.094304229,0.077821012
0,0,0,0.006072478,0.0202849,0,0.002636204,0.00494543,0.003891051
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.020507813,0.003957784,0.00010929,0.000587659,0.00011396,0.012043246,0.005272408,0.002899045,0
0.19140625,0.086411609,0.08579235,0.071694417,0.031566952,0.123443274,0.077328647,0.094474761,0.081712062
0.4375,0.277044855,0.323934426,0.287561214,0.197037037,0.297522923,0.257469244,0.296725784,0.303501946
0.635742188,0.519788918,0.575956284,0.523408423,0.39977208,0.478992747,0.483304042,0.51244884,0.560311284
0.748535156,0.691292876,0.763715847,0.729480901,0.648433048,0.64020802,0.668717047,0.698158254,0.762645914
0.801757813,0.813324538,0.850163934,0.859353575,0.751452991,0.707814425,0.798769772,0.812755798,0.875486381
0.786132813,0.808047493,0.818688525,0.928893242,0.734814815,0.711372656,0.857644991,0.847544338,0.929961089
0.742675781,0.740765172,0.817595628,0.946523017,0.717606838,0.677158889,0.84797891,0.873976808,0.926070039
0.656738281,0.57651715,0.71715847,0.855044074,0.756467236,0.583823731,0.782073814,0.802523874,0.887159533
0.485839844,0.408970976,0.569289617,0.685798237,0.714985755,0.450937457,0.633567663,0.700034106,0.789883268
0.284179688,0.231530343,0.423497268,0.483251714,0.579259259,0.250718489,0.298769772,0.530354707,0.591439689
0.106933594,0.099604222,0.217486339,0.262487757,0.362962963,0.093472013,0.072056239,0.31957708,0.338521401
0.016113281,0.020448549,0.038797814,0.106562194,0.148603989,0.009306145,0.010544815,0.106070941,0.112840467
0,0,0,0.005288932,0.015726496,0,0.000878735,0.005286494,0.003891051
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.013671875,0.005277045,0.000218579,0.000391773,0,0.012043246,0.004393673,0.002728513,0
0.09765625,0.110158311,0.110382514,0.075024486,0.035099715,0.11632681,0.082601054,0.089699864,0.085603113
0.209472656,0.342348285,0.362076503,0.298726738,0.216182336,0.289448474,0.288224956,0.296896317,0.311284047
0.425292969,0.59762533,0.590273224,0.550440744,0.43988604,0.486246065,0.523725835,0.499658936,0.560311284
0.645996094,0.796174142,0.784371585,0.751028404,0.668717949,0.646777063,0.714411248,0.67633015,0.758754864
0.693359375,0.928759894,0.889289617,0.874632713,0.83042735,0.701245381,0.845342707,0.802864939,0.879377432
0.640625,0.980870712,0.932131148,0.933006856,0.889344729,0.720678801,0.898945518,0.870736698,0.922178988
0.56640625,0.965699208,0.917486339,0.948090108,0.908490028,0.717394279,0.889279438,0.875682128,0.926070039
0.514648438,0.877308707,0.852021858,0.909108717,0.873732194,0.695771178,0.834797891,0.825545703,0.898832685
0.462890625,0.719656992,0.725245902,0.807639569,0.802849003,0.63076502,0.724077329,0.717257844,0.79766537
0.344726563,0.501319261,0.537595628,0.630166503,0.636923077,0.441768168,0.541300527,0.545873124,0.610894942
0.1796875,0.242744063,0.29704918,0.392164545,0.435669516,0.220884084,0.317223199,0.336800819,0.365758755
0.029296875,0.051451187,0.06852459,0.14417238,0.181766382,0.034076913,0.10456942,0.126023192,0.13229572
0,0,0,0.008031342,0.019373219,0.000136855,0.005272408,0.006480218,0.007782101
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.01953125,0.005277045,0.000327869,0.000391773,0.00011396,0.02025455,0.007908612,0.003410641,0
0.148925781,0.110817942,0.113442623,0.084818805,0.04,0.167100041,0.108963093,0.099079127,0.093385214
0.372558594,0.344327177,0.36284153,0.322428991,0.235099715,0.402490762,0.310193322,0.319918145,0.319066148
0.573242188,0.591029024,0.602076503,0.573947111,0.487293447,0.624332832,0.541300527,0.530184175,0.498054475
0.712402344,0.774406332,0.775956284,0.774730656,0.663361823,0.762282743,0.715289982,0.709583902,0.688715953
0.775878906,0.875329815,0.873442623,0.901469148,0.71977208,0.818530177,0.842706503,0.834583902,0.809338521
0.806640625,0.914248021,0.906994536,0.963173359,0.761139601,0.83591077,0.89543058,0.896316508,0.856031128
0.780761719,0.905672823,0.89136612,0.969833497,0.765811966,0.82482551,0.891036907,0.896657572,0.840466926
0.704101563,0.844327177,0.828852459,0.923408423,0.767635328,0.777747366,0.835676626,0.841405184,0.836575875
0.542480469,0.701187335,0.701639344,0.813516161,0.761367521,0.662378541,0.72056239,0.72271487,0.747081712
0.35546875,0.494722955,0.519125683,0.630950049,0.681025641,0.450937457,0.542179262,0.548431105,0.575875486
0.155273438,0.242744063,0.282404372,0.390205681,0.445811966,0.22238949,0.316344464,0.339358799,0.369649805
0.024902344,0.053430079,0.063497268,0.142997062,0.184729345,0.035582318,0.101933216,0.128240109,0.13618677
0.000976563,0,0,0.008227228,0.01994302,0,0.005272408,0.006991814,0.007782101
0.000488281,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.023925781,0.005936675,0.000546448,0.000391773,0,0.017928014,0.007029877,0.004092769,0
0.157226563,0.116094987,0.123934426,0.082468168,0.041595442,0.14492952,0.098418278,0.104536153,0.093385214
0.316894531,0.348944591,0.376721311,0.309892262,0.21960114,0.347338169,0.287346221,0.321964529,0.322957198
