1,2,3,4,5,6,7,8,9
2781,31280,12442,5380,7850,8364,2800,13959,2570
2882,35690,13215,5757,8658,9034,3013,15104,2820
2932,38120,13444,6122,9359,9408,3101,15815,2930
2971,40100,13589,6237,9989,9580,3142,16760,3130
2983,41080,14017,6384,10251,9768,3170,17343,3100
2985,40260,14274,6560,10505,9602,3196,16962,3260
2921,39830,14303,6422,10496,9415,3279,17481,3260
2944,38570,14547,6584,10571,9340,3176,17442,3200
3059,38110,14656,6828,10684,9265,3237,17483,3320
3158,38330,14820,7029,10849,9565,3288,18011,3420
3211,38620,14714,7042,10940,9386,3268,17937,3350
3260,38390,14713,6875,10799,9293,3186,17622,3260
3178,36680,14246,6664,10413,8864,3070,17102,3120
3000,34230,13640,6276,9844,8351,2924,16158,2930
2789,31920,12863,5887,9308,7797,2774,15207,2730
2672,29710,12337,5679,8775,7423,2655,14409,2620
2509,27210,11466,5337,8117,7062,2519,13186,2450
2527,25250,10876,5063,7690,6908,2490,12382,2330
2647,24520,10871,5206,7759,6997,2576,12474,2370
2761,24550,11215,5584,8143,7227,2697,12824,2530
2814,24670,11443,5840,8616,7388,2729,12899,2690
2769,25460,11677,5886,8777,7431,2739,13165,2750
2798,28530,12876,5814,8817,7789,2851,14147,2770
2898,33990,15192,6304,9351,8477,3219,16324,3010
3161,41010,18824,7311,10737,9806,3864,19693,3720
3334,46690,21357,8142,12239,10793,4310,22008,4150
3318,49300,22108,8425,13082,11002,4490,22727,4320
3390,50560,22684,8657,13451,11127,4586,23328,4460
3267,50590,21942,8532,13486,10562,4437,22837,4320
3425,52540,23103,8971,13949,10923,4579,24034,4530
3427,52420,23038,8897,14088,10940,4616,23798,4470
3381,51450,22644,8729,14016,10898,4476,23069,4240
3450,50120,22153,8640,13858,10771,4370,22313,4170
3364,47480,20734,8275,13389,10343,4117,21254,4000
3308,45790,19929,8026,12950,9881,3936,20656,3920
3323,44030,19123,7681,12522,9750,3778,19853,3740
3184,41130,18269,7310,11818,9271,3612,18763,3540
3007,38200,17396,6994,11109,8739,3441,17819,3300
2808,35830,16605,6604,10523,8359,3279,16896,3060
2658,33190,15740,6391,9858,8010,3097,15933,2920
2548,29990,14502,6015,9010,7591,2931,14540,2710
2552,27900,13693,5775,8535,7429,2878,13587,2590
2656,26890,13338,5793,8519,7507,2975,13516,2600
2805,26700,13449,5991,8833,7716,3049,13866,2720
2794,26680,13423,6206,9176,7849,3058,13888,2860
2737,27290,13449,6181,9266,7874,3024,13984,2960
2707,30120,14463,6306,9408,8042,3087,14857,2970
2822,34910,16567,6692,10123,8798,3435,16890,3200
3136,41540,20110,7777,11678,10100,4085,20119,3840
3441,47120,22429,8591,12859,11013,4555,22568,4230
3437,49330,23199,8925,13476,11342,4698,23514,4420
3541,50790,23443,9176,14035,11590,4789,24069,4560
3328,50740,22651,8888,13987,11182,4668,23682,4450
3471,52240,23827,9395,14402,11891,4907,24685,4690
3460,52380,23935,9379,14601,11978,4905,24785,4700
3388,51890,23578,9317,14481,11832,4788,24665,4590
3430,51220,23380,9215,14383,11807,4752,24567,4600
3397,48750,22076,8810,13832,11225,4497,23425,4400
3353,46220,20937,8382,13271,10874,4259,22137,4190
3352,44460,20059,7994,12686,10639,4042,20816,3900
3148,41970,19076,7613,12021,9989,3828,19647,3680
2958,39200,18095,7297,11241,9369,3625,18558,3400
2848,36790,17155,6917,10675,8840,3438,17497,3170
2741,34010,16210,6646,10010,8360,3263,16498,3030
2639,30890,14856,6316,9154,7884,3021,14950,2790
2598,28700,13948,5951,8645,7636,2951,13949,2660
2703,27630,13575,5901,8621,7722,3010,13791,2650
2851,27400,13525,6106,8871,7882,3089,14058,2760
2905,27230,13615,6284,9190,7991,3079,14073,2890
2889,27860,13622,6363,9318,7986,3055,14201,3000
2892,30480,14706,6544,9574,8351,3151,15231,3060
2984,35520,16852,6870,10225,9164,3482,17301,3240
3294,42320,20174,7910,11651,10771,4102,20448,3850
3439,47760,22523,8652,12993,11845,4572,22878,4260
3468,50180,23088,9034,13624,12189,4749,23812,4420
3479,51550,23479,9297,14331,12365,4846,24375,4560
3302,51430,22792,9046,14193,12000,4708,23905,4490
3467,52960,24122,9507,14542,12532,4865,24806,4670
3470,52910,24255,9483,14648,12586,4887,24850,4670
3433,52340,23919,9332,14434,12326,4820,24682,4620
3446,51420,23693,9227,14430,11935,4774,24504,4590
3420,48840,22230,8857,14048,11394,4507,23437,4420
3387,46810,21132,8509,13643,10952,4254,22197,4210
3355,45410,20239,8033,12887,10833,4005,20913,3950
3189,42900,19191,7675,12216,10196,3798,19758,3740
2997,40030,18221,7305,11486,9495,3584,18573,3460
2861,37450,17352,6920,10848,8998,3407,17552,3190
2707,34640,16292,6529,10152,8476,3226,16465,3020
2557,31170,14961,6134,9243,7980,3006,14936,2770
2560,28930,14060,5777,8709,7810,2954,13883,2640
2684,27910,13660,5812,8631,7861,3007,13717,2640
2822,27570,13743,6009,8862,7949,3081,13918,2730
2832,27460,13619,6131,9192,8070,3074,13926,2860
2801,28110,13555,6104,9377,8112,3076,14156,3000
2784,31100,14641,6310,9613,8397,3172,15228,3090
2836,36520,16663,6728,10325,9267,3471,17277,3270
3037,43800,20098,7836,11846,10701,4067,20593,3930
3185,49470,22541,8759,13189,11876,4542,23054,4360
3240,52010,23332,9065,13760,11995,4711,24158,4540
3266,53450,23871,9337,14438,12351,4849,24950,4660
3097,53200,23154,9130,14428,11942,4728,24727,4530
3303,54740,24287,9648,14811,12393,4906,25831,4700
3294,54870,24503,9620,14895,12557,4915,26050,4730
3306,54370,24286,9591,14741,12241,4803,25901,4670
3348,53830,23987,9541,14692,11947,4723,25732,4650
3326,51270,22665,9161,14406,11617,4437,24454,4410
3294,48850,21561,8780,13800,11070,4205,23152,4180
3307,47050,20773,8219,13087,10821,3946,22004,3990
3147,44310,19830,7815,12437,10158,3738,20782,3770
2965,41320,18740,7393,11614,9457,3571,19591,3470
2886,38600,17602,6965,10920,8932,3366,18360,3180
2733,35670,16564,6537,10251,8467,3184,17000,3010
2590,32470,15099,6182,9322,7966,2968,15424,2770
2561,30120,14115,5843,8719,7757,2909,14382,2610
2700,28970,13676,5852,8641,7763,2957,14142,2600
2835,28640,13610,6043,8867,7927,3044,14275,2690
2866,28490,13512,6186,9194,8027,3019,14200,2800
2791,29270,13513,6191,9365,8198,3027,14336,2940
2744,32320,14583,6330,9531,8497,3135,15532,3050
2819,37850,16727,6800,10224,9329,3448,17717,3260
3117,44660,20039,7849,11638,10770,4054,20870,3890
3306,50210,22552,8804,13191,11797,4548,23512,4340
3323,52810,23434,9210,14026,12351,4725,24749,4540
3336,54280,23964,9565,14610,12499,4802,25615,4680
3195,54140,23352,9398,14741,12036,4667,25455,4610
3320,55350,24503,9863,15169,12469,4783,26573,4850
3331,55460,24713,9941,15287,12478,4792,26814,4870
3349,54400,24368,9878,15112,12127,4704,26738,4790
3443,53150,24013,9755,15069,12092,4615,26576,4760
3379,49810,22363,9381,14648,11536,4341,25217,4580
3315,47430,21022,8985,13853,11008,4090,23837,4340
3312,45720,20008,8410,13034,10684,3841,22441,4050
3172,43270,18993,7997,12456,10094,3663,20957,3820
2986,40470,17919,7601,11705,9424,3466,19599,3500
2849,38450,17011,7184,11003,8916,3303,18526,3220
2743,35790,16094,6680,10313,8408,3134,17297,3040
2648,32580,14696,6310,9352,7819,2924,15698,2770
2609,30340,13753,5998,8753,7574,2809,14458,2600
2704,29100,13273,5989,8641,7549,2862,14214,2570
2879,28650,13198,6090,8773,7665,2934,14224,2640
2867,28290,12965,6195,8977,7707,2896,14026,2750
2759,28280,12589,6141,9057,7769,2853,13974,2830
2660,29920,12769,6144,8981,7798,2857,14431,2800
2711,33410,13665,6336,9156,8365,3015,15633,2890
2849,38310,15360,7045,10127,9513,3354,17819,3310
2963,43000,16841,7682,11328,10495,3704,19745,3660
2953,45440,17653,8095,12075,10843,3858,20846,3830
2989,46850,18058,8364,12516,11236,3943,21414,3940
2950,47380,17983,8433,12650,11119,3922,21496,3950
3058,47350,18251,8494,12965,11223,3950,21775,3960
3125,46680,18067,8507,13014,11168,3950,21623,3950
3127,45620,17836,8286,12657,10984,3901,21467,3850
3195,44320,17641,8266,12622,11033,3858,21395,3750
3157,42780,17159,8187,12348,10832,3721,20857,3660
3170,41870,16815,8102,12212,10226,3596,20145,3650
3256,41250,16592,7929,11960,9990,3451,19722,3560
3120,39290,15944,7464,11441,9441,3297,18975,3390
2966,37010,15134,7132,10813,8860,3119,18050,3180
2843,35150,14357,6759,10315,8408,2979,17143,2970
2774,33000,13707,6394,9754,7962,2829,16260,2840
2656,30300,12667,5900,8963,7456,2643,14888,2610
2629,28190,11864,5608,8435,7164,2553,13879,2480
2732,27080,11664,5629,8393,7150,2623,13752,2490
2851,26740,11754,5843,8579,7300,2724,13842,2570
2811,26490,11686,5959,8828,7338,2701,13736,2680
2687,26360,11551,5980,8918,7568,2657,13589,2740
2602,27150,11524,5841,8573,7595,2610,13629,2560
2615,30050,12084,5835,8668,7987,2711,14478,2560
2767,33990,13070,6089,9210,8838,2886,15613,2740
2994,37850,13894,6478,10040,9737,3093,16742,2960
3057,39950,14101,6865,10576,10177,3105,17131,3090
3139,42330,14186,7256,10777,10501,3139,17302,3170
3197,42770,14074,7178,10978,10637,3213,17587,3180
3186,40640,13816,7412,11067,10417,3204,17515,3110
3218,38610,13583,7446,10944,10232,3182,17245,3160
3292,37480,13481,7221,11173,10106,3189,17375,3180
3455,36960,13748,7059,11349,10267,3164,17448,3190
3510,37330,14035,7238,11495,10288,3152,17610,3240
3479,38260,14153,7421,11530,9895,3132,17798,3340
3543,37930,14059,7329,11388,9743,3068,17692,3290
3424,36290,13701,7074,10902,9291,2959,17156,3160
3202,34320,13189,6753,10357,8747,2827,16324,2980
2964,32450,12535,6357,9780,8155,2701,15496,2780
2789,30700,12151,6076,9209,7696,2621,14744,2670
2614,28330,11374,5809,8510,7293,2489,13584,2500
2564,26750,10864,5467,8095,7088,2468,12802,2400
2681,26040,10872,5514,8075,7120,2558,12744,2420
2827,26080,11184,5775,8378,7288,2686,13114,2550
2812,26260,11321,5992,8755,7453,2716,13250,2700
2742,26920,11642,6157,9084,7545,2718,13540,2840
2776,29300,12634,6267,9265,7897,2752,14484,2850
2935,33520,14748,6684,9921,8787,3050,16510,3070
3390,38330,17819,7769,11235,10443,3622,19185,3580
3726,41440,19786,8406,12168,11715,4086,21038,3820
3862,42620,20138,8347,12503,12169,4177,21374,3870
3939,43480,20292,8348,12949,12492,4271,21220,3880
3855,42360,19091,8016,12751,12129,4086,20125,3760
3882,43480,19759,8285,13040,12513,4259,20762,3920
3851,44160,19766,8546,13127,12367,4334,20907,3910
3847,43670,19267,8438,13105,12092,4302,21085,3800
3815,43270,18945,8171,13083,11891,4271,21079,3760
3673,41700,18018,7817,12577,11291,4014,20207,3610
3574,41110,17542,7735,12325,10840,3861,19664,3580
3560,40250,17060,7534,11933,10494,3683,19006,3450
3347,38120,16339,7259,11250,9812,3510,18097,3290
3164,35890,15816,6989,10560,9264,3379,17215,3090
2967,34120,15311,6700,10163,8817,3208,16521,2890
2833,31940,14866,6493,9676,8296,3071,15622,2800
2685,29400,13862,6124,8964,7862,2875,14389,2630
2643,27670,13154,5932,8556,7621,2813,13562,2520
2748,26980,12901,5918,8591,7597,2899,13544,2530
2913,26860,13090,6160,8829,7791,2983,13832,2670
2918,26910,13217,6280,9146,7913,3015,13927,2830
2866,27150,13278,6433,9312,8031,2979,14043,2960
2963,29140,13767,6529,9344,8232,3013,14866,2950
3123,33680,15330,6823,9980,9078,3261,16670,3150
3432,39890,18025,7709,11247,10645,3800,19028,3690
3588,44620,19645,8369,12253,11736,4167,20600,3950
3608,46400,19841,8495,12540,12221,4295,20956,3980
3603,47370,19788,8568,12555,12659,4420,21638,4030
3487,45400,18745,8358,12228,12396,4323,20897,3910
3631,44840,20176,8677,12429,12616,4508,22226,4140
3631,43600,20462,8874,12574,12312,4470,22238,4160
3622,42720,20021,9005,12439,12104,4362,21916,4050
3727,41860,19745,8970,12481,11994,4359,21664,3970
3607,40260,18727,8398,12191,11395,4114,20719,3900
3507,39740,18142,8094,11970,10894,3966,20084,3790
3534,38860,17656,7840,11751,10552,3810,19280,3580
3381,37070,16981,7527,11186,9927,3627,18285,3390
3165,35070,16213,7175,10571,9279,3486,17430,3180
2971,33620,15615,6856,10150,8812,3320,16570,2970
2834,31670,15060,6547,9679,8344,3160,15722,2880
2681,29200,14030,6175,8957,7827,2980,14438,2690
2633,27480,13251,5824,8496,7580,2900,13591,2570
2737,26720,13028,5886,8481,7587,2967,13535,2590
2873,26680,13194,6152,8798,7758,3071,13760,2710
2892,26790,13241,6299,9145,7913,3086,13762,2850
2852,27200,13278,6296,9366,8142,3046,14015,2960
2908,28940,13758,6374,9406,8369,3080,14799,2960
3069,32860,15578,6685,9919,9135,3358,16856,3110
3438,38480,18877,7693,11190,10552,3915,19854,3660
3616,42610,21224,8436,12129,11395,4308,21940,3940
3625,43370,21620,8618,12494,11686,4455,22613,4160
3672,45170,22173,8708,12914,11814,4535,23253,4470
3570,44390,21458,8566,13124,11620,4411,22780,4340
3728,44920,22835,9061,13309,11901,4566,23992,4530
3743,44720,23045,9185,13355,11835,4587,24279,4630
3742,44340,22471,9145,13396,11541,4505,24217,4500
3791,43920,21615,9055,13528,11505,4404,23951,4500
3682,41920,19797,8664,13071,10995,4155,22895,4300
3557,40450,18678,8395,12754,10535,3963,21797,4130
3566,39050,18001,8098,12496,10234,3747,20645,3890
3367,36880,17170,7719,11912,9668,3586,19465,3670
3140,34630,16478,7392,11210,9064,3449,18437,3410
2966,32920,15786,7022,10656,8613,3300,17311,3170
2842,30960,15137,6636,10118,8185,3170,16197,3030
2696,28640,13980,6179,9288,7699,2950,14829,2800
2652,26950,13231,5795,8796,7440,2879,13842,2640
2780,26290,12990,5908,8799,7509,2940,13748,2610
2918,26290,13091,6101,8975,7668,3035,13974,2700
2918,26450,13139,6222,9318,7844,3049,13977,2850
2823,26810,13121,6280,9585,8062,3004,14125,2940
2830,28750,13692,6287,9539,8246,3014,15160,2920
2971,32580,15489,6678,10282,8854,3226,17033,3140
3339,37110,18501,7774,11818,10348,3799,20071,3760
3577,40510,20400,8545,13205,11405,4187,22390,4170
3658,41390,20945,8719,13981,11678,4379,23339,4310
3671,42930,21494,9094,14408,11865,4367,23951,4440
3507,42680,20853,8870,14212,11301,4242,23574,4340
3675,44490,22168,9257,14745,11709,4415,24581,4510
3788,45450,22233,9347,14747,11717,4416,24805,4560
3777,45000,22001,9228,14878,11574,4319,24822,4420
3871,44160,21569,9146,14660,11579,4270,24796,4340
3776,42160,20157,8947,14018,11201,4031,23800,4110
3665,40270,19139,8592,13371,10488,3850,22500,4020
3584,38840,18403,8243,12902,10213,3660,21104,3860
3392,36750,17437,7885,12458,9661,3508,19749,3630
3150,34510,16687,7481,11781,9042,3380,18752,3400
2976,32810,16068,7121,11166,8569,3224,17820,3150
2856,30830,15325,6723,10468,8181,3108,16705,3000
2676,28270,14199,6379,9580,7728,2879,15181,2780
2635,26560,13372,6059,9094,7480,2839,14210,2640
2742,25820,12982,6153,8948,7513,2915,14082,2630
2903,25820,13114,6462,9182,7697,3001,14268,2730
2932,26040,13165,6590,9472,7836,2993,14204,2880
2870,26550,13155,6701,9715,7970,2961,14385,2980
2932,28400,13842,6787,9820,8172,3014,15153,2950
3056,32130,15615,7114,10479,8826,3298,17024,3160
3354,37100,18732,8039,12050,10367,3896,19718,3700
3622,40730,20856,8753,13372,11323,4338,21802,3980
3657,40970,21188,8787,13873,11507,4509,22425,4060
3656,42320,21664,8704,14425,11798,4576,22610,4090
3503,41770,20928,8353,14440,11528,4414,22106,3880
3654,43740,21869,8782,14575,11920,4510,23018,3960
3661,44560,21712,9039,14733,11946,4525,23452,4100
3690,44310,21247,8770,14611,11670,4425,23210,4090
3776,43670,20806,8655,14307,11584,4345,22589,4040
3635,41280,19348,8147,13683,11042,4044,21455,3920
3485,39480,18525,7812,13265,10228,3852,20626,3770
3473,37940,17916,7584,12849,9940,3686,19920,3630
3296,35770,17142,7258,12141,9401,3517,18879,3430
3109,33530,16380,6912,11392,8828,3341,18007,3210
2953,32160,15799,6643,10751,8392,3213,17235,3030
2851,30320,15102,6358,10197,7968,3053,16409,2910
2673,27880,13961,6011,9322,7452,2848,15013,2700
2610,26080,13049,5708,8723,7211,2759,14042,2580
2693,25240,12795,5734,8655,7208,2819,13836,2580
2836,25040,12767,5929,8797,7361,2889,14047,2680
2820,24850,12687,6047,8963,7443,2888,13969,2790
2741,24560,12309,6021,9087,7446,2802,13881,2800
2700,24990,12164,5919,8820,7454,2748,14106,2710
2788,27140,12903,6016,9078,7807,2855,15110,2760
2967,30800,14335,6636,10080,8460,3198,16783,3130
3166,34380,15561,7032,11266,9085,3499,18478,3420
3193,36350,16041,7023,12118,9467,3669,19381,3500
3235,38060,16556,7004,12684,9636,3755,19815,3550
3208,38220,16259,7040,12524,9565,3709,19530,3550
3164,38170,16012,7362,12531,9773,3691,19528,3600
3235,38040,15811,7424,12341,9710,3628,19226,3600
3229,37690,15200,7540,12272,9552,3556,19038,3610
3294,37160,15135,7717,12352,9506,3449,18723,3600
3319,35800,14857,7620,12395,9377,3310,18301,3550
3310,35470,14890,7604,12022,9101,3210,18076,3520
3360,35370,14671,7404,11585,8972,3102,17761,3450
3219,34060,14072,7024,11068,8549,2982,17079,3290
2998,32360,13551,6621,10368,8069,2832,16231,3090
2871,30950,12948,6288,9898,7735,2707,15620,2890
2755,29240,12625,6014,9343,7406,2605,14920,2770
2617,27000,11699,5635,8563,6985,2474,13865,2590
2561,25440,11006,5386,8061,6757,2395,13009,2470
2676,24710,10921,5350,8021,6842,2486,12932,2470
2832,24540,11037,5552,8226,6995,2594,13231,2570
2820,24490,11053,5762,8490,7117,2605,13150,2680
2743,24510,10962,5751,8604,7165,2533,13064,2730
2741,24920,10784,5576,8296,7241,2457,13262,2600
2681,26550,11205,5694,8385,7492,2525,14022,2570
2778,29340,12138,6060,9029,8147,2694,14920,2800
2953,31950,12876,6526,10080,8776,2904,16049,3110
3075,34310,13098,6776,10929,9293,3063,16831,3260
3106,36430,13256,6981,11371,9597,3157,17462,3390
3159,37340,13626,7089,11816,9818,3261,17920,3490
3111,37930,13317,7228,11710,9844,3256,18102,3490
3099,38120,13377,7223,11873,9738,3158,18313,3490
3147,38050,13618,7260,11757,9638,3123,18347,3460
3261,37890,13665,7237,11970,9749,3090,18509,3490
3324,37500,13863,7481,12201,9922,3127,18595,3530
3298,37090,14010,7557,12087,9515,3126,18471,3530
3369,36940,14161,7423,11883,9386,3092,18268,3470
3253,35520,13763,7136,11371,8964,2971,17788,3310
3083,33590,13166,6792,10716,8439,2833,16937,3110
2872,31610,12497,6294,10080,7919,2695,15994,2880
2731,29800,12057,5960,9447,7483,2578,15141,2740
2583,27640,11216,5589,8689,7102,2453,13859,2530
2541,25960,10696,5338,8184,6882,2398,13038,2390
2629,25340,10655,5400,8199,6953,2489,12979,2420
2780,25330,11051,5697,8492,7209,2611,13277,2540
2797,25500,11085,5894,8808,7404,2656,13359,2690
2825,26300,11503,6011,9144,7568,2657,13599,2800
2923,29090,12696,6151,9355,7988,2731,14650,2860
3067,34290,14950,6467,10144,8791,3073,16891,3100
3444,40620,18187,7671,11723,10473,3772,20000,3810
3675,45750,20400,8582,13266,11632,4275,22242,4190
3715,47890,21162,8848,13935,12251,4472,23190,4320
3705,49150,21834,9054,14464,12317,4593,23815,4470
3560,48840,21136,8837,14231,12094,4473,23130,4400
3761,49960,22376,9368,14275,12414,4608,23999,4630
3740,50220,22640,9305,14174,12283,4617,24028,4650
3706,49780,22270,9187,14018,12130,4511,24166,4580
3757,48870,21848,9032,13920,11962,4415,24302,4450
3660,46070,20547,8652,13483,11330,4153,22819,4150
3601,44170,19708,8404,13196,10785,3997,21751,4070
3585,42560,18917,8065,12901,10528,3822,20903,3920
3403,40050,18050,7670,12218,9948,3654,19711,3700
3192,37400,17294,7295,11504,9298,3503,18717,3440
3006,35380,16507,6962,10874,8778,3332,17821,3210
2830,33020,15873,6654,10253,8362,3177,16797,3070
2671,30300,14593,6218,9456,7876,2973,15312,2830
2625,28410,13863,5973,8898,7633,2893,14400,2690
2712,27520,13547,5980,8839,7676,2936,14307,2670
2881,27400,13584,6240,9040,7819,3015,14499,2770
2905,27570,13653,6403,9349,7941,3000,14378,2910
2846,27970,13754,6482,9640,7941,2991,14559,3010
2931,29800,14422,6652,9675,8189,3031,15469,3060
3115,33660,16014,6930,10247,8949,3280,17127,3270
3473,38940,18642,7899,11850,10323,3751,19767,3810
3701,43110,20428,8423,13005,11353,4189,21351,4140
3800,44030,20772,8392,13463,11356,4338,21480,4280
3762,43810,20815,8630,13741,11402,4393,21564,4440
3581,42400,19599,8206,13790,10808,4191,20576,4350
3711,43340,20374,8619,13935,11163,4342,21774,4440
3758,43340,20511,8739,14272,11176,4314,22008,4340
3730,43280,19925,8847,14092,10999,4225,22079,4350
3773,42980,19877,8818,13903,10939,4172,22194,4390
3651,41600,18932,8315,13499,10591,3906,21321,4200
3602,40530,18348,7996,13157,10245,3744,20569,4040
3623,38970,17693,7709,12626,9974,3583,19674,3850
3421,36920,17024,7343,12034,9478,3418,18587,3620
3197,34700,16313,6954,11279,8920,3256,17622,3360
2977,33000,15709,6628,10662,8467,3160,16726,3100
2847,31000,15098,6350,10077,8132,3004,15705,2950
2696,28710,13955,6034,9193,7709,2821,14345,2710
2607,27040,13214,5780,8688,7484,2761,13419,2560
2721,26320,13027,5855,8612,7531,2848,13412,2540
2871,26310,13186,6100,8830,7744,2938,13636,2650
2873,26430,13075,6289,9130,7900,2962,13742,2780
2837,27120,13117,6351,9372,7993,2962,13879,2890
2810,28980,13776,6311,9402,8172,2966,14529,2880
2974,32170,15706,6530,10034,8818,3205,16453,3040
3333,36400,18808,7410,11499,10123,3768,19413,3620
3577,39760,20964,8217,12725,10972,4132,21240,4060
3684,40120,21458,8351,13072,11292,4303,21932,4260
3722,40720,21690,8597,13735,11486,4369,21934,4370
3554,39790,21033,8395,13405,11056,4147,21148,4270
3669,40910,22342,8728,13937,11237,4207,22233,4500
3644,41410,22512,8888,14172,11283,4221,22606,4500
3628,41250,22172,8921,14104,10995,4131,22329,4430
3653,40780,21837,8616,14173,10930,4078,22111,4370
3593,39240,20318,8062,13750,10478,3818,21157,3990
3557,38440,19358,8026,13408,10112,3683,20242,3900
3553,37380,18644,7789,12960,9943,3546,19533,3790
3342,35580,17770,7477,12374,9383,3397,18459,3580
3108,33510,16975,7123,11639,8852,3267,17548,3350
2894,32130,16222,6800,11068,8486,3132,16740,3100
2773,30290,15601,6521,10407,8110,2997,15822,2950
2585,28010,14355,6141,9608,7609,2852,14487,2730
2531,26330,13494,5869,9124,7420,2780,13541,2600
2616,25730,13290,5865,9027,7433,2856,13497,2600
2784,25720,13355,6155,9202,7669,2945,13799,2680
2839,25840,13393,6254,9515,7750,2965,13841,2820
2790,26150,13341,6296,9803,7838,2933,13879,2950
2843,27640,13809,6425,9951,8016,2908,14536,2970
3029,31030,15469,6729,10624,8727,3122,16055,3110
3397,35940,18307,7642,12151,9815,3620,18609,3620
3625,39760,20258,8243,13554,10594,3993,20439,3830
3607,40310,20529,8186,14088,10999,4119,21022,3820
3572,40670,20891,8151,14235,11122,4217,21272,3860
3436,39210,19761,7799,13912,10713,4071,20339,3670
3610,40450,20567,8380,14359,11317,4201,21034,3940
3671,40550,20518,8416,14266,11154,4203,20885,4010
3647,40300,20026,8304,14193,10896,4082,20569,4100
3664,40050,19668,8245,14183,10849,3992,20642,4010
3550,38890,18856,7810,13675,10378,3766,19892,3790
3473,38260,18197,7649,13408,10011,3636,19323,3650
3475,36990,17380,7490,12954,9774,3484,18590,3550
3315,35110,16680,7234,12268,9255,3332,17739,3360
3090,33140,15868,6895,11622,8655,3207,17006,3150
2928,31590,15399,6644,10996,8325,3091,16269,2940
2797,29890,14816,6426,10417,7976,2998,15432,2840
2636,27730,13738,6057,9540,7569,2837,14170,2650
2594,26100,12980,5822,9052,7428,2810,13340,2530
2709,25510,12823,5943,9001,7439,2872,13431,2550
2854,25630,12997,6166,9203,7641,2966,13679,2650
2895,25880,13073,6245,9453,7831,2961,13831,2780
2857,26360,13082,6320,9744,7928,2968,13922,2920
2810,27870,13625,6379,9919,7980,2979,14709,2900
2912,31170,15079,6735,10511,8572,3198,16395,2980
3267,35840,17544,7716,11931,9698,3730,18941,3500
3452,39490,19147,8428,12818,10491,4061,20801,3840
3514,40070,19347,8766,12821,10750,4086,21569,4080
3568,40170,19326,8999,13006,10680,4044,21964,4220
3353,38580,18223,8714,12769,10130,3810,21421,4180
3488,39570,19006,9205,13152,10444,4048,22912,4460
3588,39810,19102,9168,13194,10456,4046,23804,4480
3536,39380,18941,8949,12869,10293,4081,23195,4380
3561,39340,18626,8641,12641,10278,4032,22051,4190
3460,38250,17442,8113,12241,9834,3795,20985,3910
3397,37420,16915,7901,11953,9474,3618,19928,3780
3413,36170,16479,7659,11573,9352,3470,19197,3610
3211,34510,15874,7334,10972,8886,3314,18230,3420
3025,32590,15363,6986,10319,8390,3187,17361,3200
2894,31370,14924,6729,9947,7963,3068,16622,2990
2742,29750,14364,6410,9468,7737,2982,15833,2870
2620,27340,13296,6014,8734,7329,2785,14504,2660
2545,25850,12545,5683,8193,7142,2717,13496,2530
2649,25160,12319,5755,8155,7103,2801,13400,2540
2782,25010,12410,6028,8387,7255,2856,13627,2640
2810,24930,12388,6117,8728,7394,2846,13460,2760
2793,24910,12011,6115,8828,7313,2787,13201,2830
2706,25180,11720,5922,8578,7313,2691,13196,2690
2769,26690,12274,5997,8632,7625,2772,14081,2680
2915,29410,13546,6403,9601,8248,3016,15576,2980
3058,31780,14538,6833,10454,8771,3264,16799,3120
3161,32780,14831,6896,11111,9088,3414,17173,3260
3166,33000,14981,7243,11614,9220,3517,17377,3260
3006,32650,14708,7179,11669,9113,3486,17194,3230
3018,32780,14594,7105,11919,9069,3500,17102,3260
3026,32410,14451,7007,11798,9047,3457,17127,3190
3000,31950,14245,7016,11850,8869,3359,16803,3120
3011,32010,14243,7175,11878,9033,3275,16702,3180
3126,32700,14162,7204,11850,8904,3140,16672,3270
3163,33330,14253,6992,11585,8806,3096,16595,3250
3203,33060,13975,6767,11221,8686,3014,16609,3190
3048,31670,13525,6317,10663,8273,2896,15940,3040
2831,29970,12933,6062,9975,7838,2758,15195,2860
2744,28790,12308,5917,9505,7547,2677,14799,2690
2641,27380,11934,5650,9045,7268,2582,14224,2600
2516,25400,11138,5299,8273,6897,2434,13113,2450
2475,24050,10620,5066,7791,6746,2371,12317,2330
2605,23480,10627,5112,7782,6765,2472,12321,2370
2726,23530,10687,5412,7997,6966,2551,12605,2480
2715,23540,10900,5583,8280,7087,2571,12564,2610
2609,23370,10759,5496,8381,7021,2519,12477,2600
2524,23420,10544,5272,7985,6889,2407,12609,2460
2578,25450,10977,5307,8001,7200,2446,13334,2420
2771,27900,11841,5623,8500,7714,2581,14341,2680
2888,29750,12849,6086,9113,8249,2779,15675,2910
2994,31220,13564,6336,9334,8421,2872,16532,3090
3014,32390,13995,6586,9523,8712,2934,17153,3150
3016,33340,14581,6636,9559,8906,2985,17396,3160
3024,33810,14471,6623,9518,8679,3024,17381,3030
2996,34170,14546,6489,9778,8695,3044,17123,3050
2959,34730,14408,6599,9925,8608,3080,17145,3130
3045,35360,14107,6853,10199,8586,3097,17511,3240
3126,35710,14219,7060,10457,8884,3112,17616,3310
3143,35620,14182,6942,10487,8708,3071,17589,3320
3149,35440,14181,6797,10397,8716,2992,17366,3230
2995,33970,13675,6583,10001,8345,2866,16758,3100
